BsmtFinSF1,YearBuilt,BsmtUnfSF,GarageArea,GrLivArea,BsmtExposure,LotFrontage,MasVnrArea,OpenPorchSF,KitchenQual,OverallQual,OverallCond,GarageYrBlt,BedroomAbvGr,1stFlrSF,2ndFlrSF
0,1920,648,440,1118,No,40.0,0.0,0,TA,6,8,1990.0,2.0,734,345.57741347905284
63,2006,1560,865,1636,No,116.0,208.0,60,Gd,8,5,2006.0,3.0,1636,0.0
0,1926,1276,282,2080,No,53.0,0.0,0,Gd,7,9,1926.0,3.0,1276,804.0
0,2005,600,480,1200,No,30.0,0.0,166,Gd,7,5,2005.0,2.0,520,600.0
144,1948,172,528,1122,No,100.0,0.0,36,Gd,5,7,1948.0,2.0,1122,345.57741347905284
0,1947,698,0,698,No,50.0,0.0,200,TA,5,9,1979.0,2.0,698,0.0
651,1963,470,480,1121,No,80.0,0.0,80,TA,5,6,1963.0,3.0,1121,0.0
1158,2000,343,499,1659,No,40.0,0.0,59,Ex,8,5,2000.0,2.0,1659,0.0
94,1945,641,220,1487,No,52.0,0.0,140,TA,6,4,1949.0,3.0,798,345.57741347905284
0,2003,1053,648,1992,No,75.0,768.0,45,Gd,8,5,2003.0,3.0,1053,345.57741347905284
285,1936,666,327,951,No,50.0,0.0,28,TA,4,6,1936.0,2.0,951,0.0
28,2005,1656,564,1684,No,63.0,616.0,72,Ex,9,5,2005.0,2.0,1684,0.0
290,1920,0,246,438,No,60.0,0.0,0,Fa,2,5,1930.0,1.0,438,0.0
0,1925,952,672,1548,No,55.0,0.0,0,Ex,7,7,1978.0,2.873045078196872,952,596.0
719,1959,300,312,1357,Av,124.0,84.0,0,Ex,6,7,1959.0,2.0,1357,0.0
632,1972,148,352,780,Av,60.0,0.0,0,TA,5,7,1973.0,2.0,780,0.0
0,1912,795,440,2230,No,60.0,0.0,188,TA,4,5,1997.0,5.0,954,795.0
0,1959,0,680,1588,Non,80.0,0.0,59,TA,4,4,1991.0,4.0,1120,468.0
695,1967,519,318,1214,No,70.24318658280923,196.0,111,TA,5,5,1967.0,2.873045078196872,1214,345.57741347905284
420,2000,336,440,1512,No,70.24318658280923,513.0,32,Gd,6,5,2000.0,2.0,756,756.0
763,1966,192,386,955,No,66.0,0.0,0,TA,5,7,1966.0,3.0,955,0.0
643,1965,445,440,1324,No,84.0,101.0,138,TA,6,5,1965.0,3.0,1324,0.0
0,2006,2153,694,2643,Av,105.0,772.0,84,Ex,9,5,2006.0,3.0,2069,574.0
301,1983,239,484,902,Av,70.24318658280923,0.0,0,TA,5,5,1983.0,2.0,902,0.0
317,1972,355,264,1218,No,21.0,281.0,28,TA,6,7,1972.0,2.873045078196872,672,546.0
0,1997,916,460,1600,Av,57.0,0.0,38,TA,6,5,1997.0,3.0,916,684.0
252,1998,901,541,2031,Av,75.0,202.0,84,Gd,7,5,1998.0,3.0,1153,878.0
692,1980,153,484,2353,No,94.0,278.0,195,Ex,7,7,1983.0,4.0,1153,345.57741347905284
442,1947,390,336,1216,No,80.0,0.0,0,TA,5,5,1947.0,2.0,832,384.0
781,1998,503,1069,2450,Mn,70.24318658280923,731.0,126,Gd,8,5,1998.0,3.0,1310,1140.0
462,1973,0,297,988,Gd,21.0,0.0,101,TA,4,5,1973.0,2.0,526,462.0
81,1980,23,452,1556,No,24.0,0.0,0,TA,6,6,1980.0,3.0,716,840.0
1274,2005,256,430,1530,Av,124.0,16.0,36,Gd,7,5,2005.0,2.873045078196872,1530,0.0
1148,1959,0,672,1148,No,70.0,0.0,0,TA,5,5,1959.0,3.0,1148,0.0
